track_name,artist_name,year,tempo,key,mode,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,gender,ethnicity
One Step At a Time,Jordin Sparks,2008,102,C#,Major,76,69,69,8,0,3,2,Female,Multiracial
"Bust It Baby, Pt. 2 (feat. Ne-Yo)",Plies,2008,78,F,Minor,64,80,80,15,0,33,16,Male,Black (American)
Leavin',Jesse McCartney,2008,79,A,Major,68,88,71,2,0,6,5,Male,White (American)
Can't Believe It (feat. Lil' Wayne),T-Pain,2008,89,A#,Minor,64,7,51,0,0,7,4,Male,Black (American)
Just Fine,Mary J. Blige,2008,123,B,Minor,92,58,79,3,0,10,11,Female,Black (American)
Break the Ice,Britney Spears,2008,117,F,Minor,71,85,91,68,0,10,4,Female,White (American)
Tattoo,Jordin Sparks,2008,168,D,Major,56,54,76,43,0,10,3,Female,Multiracial
Run,Leona Lewis,2008,142,F,Minor,28,9,46,42,0,12,2,Female,Black (British)
What You Got,Colby O'Donis,2008,119,C#,Major,77,30,64,3,0,18,3,Male,Multiracial
Stop And Stare,OneRepublic,2008,92,E,Major,49,25,85,6,0,7,3,Group,Multiracial
Hallelujah,Alexandra Burke,2008,182,D,Minor,17,9,42,65,0,19,2,Female,Black (British)
Fascination,Alphabeat,2008,193,F#,Minor,49,82,87,0,0,7,3,Group,White (Danish)
Mercy,Duffy,2008,129,C,Major,79,96,85,26,0,13,3,Female,White (British)
Beggin',Madcon,2008,129,E,Minor,71,43,79,2,0,6,5,Group,Multiracial (Norwegian)
Suffocate - Superclean,J. Holiday,2008,82,A,Minor,45,44,44,64,0,11,36,Male,Black (American)
Spotlight,Jennifer Hudson,2008,108,B,Minor,70,65,72,4,0,7,5,Female,Black (American)
My Life,The Game,2008,148,B,Major,67,38,76,7,0,5,35,Male,Black (American)
Got Money,Lil Wayne,2008,82,G,Major,69,70,66,0,0,67,11,Male,Black (American)
Into the Night (feat. Chad Kroeger),Santana,2008,127,G,Major,59,60,84,1,0,23,3,Group,Multiracial
Sensual Seduction,Snoop Dogg,2008,120,B,Major,75,50,82,0,0,5,6,Male,Black (American)
Propane Nightmares,Pendulum,2008,173,G,Minor,35,21,96,0,14,19,8,Group,White (Australian)
I Gotta Feeling,Black Eyed Peas,2009,127,C,Major,74,61,76,8,0,50,2,Group,Multiracial
Poker Face,Lady Gaga,2009,118,E,Major,85,78,80,11,0,12,7,Female,White (American)
Halo,Beyonc̩,2009,79,B,Minor,50,47,72,27,0,5,6,Female,Black (American)
Sexy Bitch (feat. Akon),David Guetta,2009,130,B,Minor,81,80,62,7,0,13,4,Male,White (French)
Right Round,Flo Rida,2009,124,G,Major,72,70,67,0,0,23,5,Male,Black (American)
Love Story,Taylor Swift,2009,118,D,Major,61,30,74,13,0,7,3,Female,White (American)
Heartless,Kanye West,2009,87,A#,Minor,79,65,64,5,0,24,13,Male,Black (American)
Sex on Fire,Kings of Leon,2009,153,A,Major,54,37,90,0,1,13,5,Group,White (American)
Walking On A Dream,Empire of the Sun,2009,126,F,Minor,87,71,70,25,0,5,4,Group,White (Australian)
I'm Yours,Jason Mraz,2009,150,B,Major,70,71,44,55,0,9,4,Male,White (American)
Run This Town,JAY-Z,2009,86,C#,Major,63,44,92,28,0,26,28,Male,Black (American)
Monster,Skillet,2009,134,G#,Major,64,69,95,4,0,7,7,Group,White (American)
Party In The U.S.A.,Miley Cyrus,2009,96,A#,Minor,65,47,69,0,0,8,4,Female,White (American)
Down,Jay Sean,2009,132,D,Major,72,72,68,1,0,8,2,Male,Asian (British-Indian)
Best I Ever Had,Drake,2009,162,C#,Major,39,55,92,19,0,13,37,Male,Black (Canadian)
Kiss Me Thru The Phone,Soulja Boy,2009,149,G,Major,75,79,71,1,0,6,11,Male,Black (American)
Dog Days Are Over,Florence + The Machine,2009,149,G,Major,49,24,81,4,0,11,8,Group,White (British)
Use Somebody,Kings of Leon,2009,137,C,Major,27,17,71,0,0,20,4,Group,White (American)
Secrets,OneRepublic,2009,148,D,Major,51,37,76,7,0,11,3,Group,Multiracial
Just Dance,Lady Gaga,2009,118,C#,Minor,82,74,73,2,0,18,3,Female,White (American)
You Belong With Me,Taylor Swift,2009,129,F#,Major,68,43,74,17,0,11,3,Female,White (American)
21 Guns,Green Day,2009,159,F,Major,26,41,74,5,0,62,3,Group,Multiracial
Live Your Life,T.I.,2009,159,B,Minor,37,47,86,7,0,21,25,Male,Black (American)
Forever,Drake,2009,104,F,Minor,45,54,90,24,0,18,34,Male,Black (Canadian)
The Only Exception,Paramore,2009,137,E,Major,45,20,56,14,0,14,2,Group,White (American)
She Wolf,Shakira,2009,121,G,Major,86,86,69,28,1,22,4,Female,Hispanic (Colombian)
You Found Me,The Fray,2009,151,G#,Minor,33,40,80,1,0,13,4,Group,White (American)
Day 'N' Nite (nightmare),Kid Cudi,2009,138,B,Minor,88,80,44,48,0,11,6,Male,Black (American)
Whatever You Like,T.I.,2009,150,A,Minor,68,46,68,1,0,26,7,Male,Black (American)
Hotel Room Service,Pitbull,2009,126,C#,Major,85,73,63,0,0,6,22,Male,Hispanic (American)
Fire Burning,Sean Kingston,2009,122,C#,Major,83,88,80,1,0,33,3,Male,Black (Jamaican)
Bulletproof,La Roux,2009,123,D#,Minor,67,68,88,0,0,6,4,Group,White (British)
One Time,Justin Bieber,2009,145,C#,Minor,69,76,85,6,0,8,3,Male,White (Canadian)
Paparazzi,Lady Gaga,2009,114,F,Minor,76,39,69,11,0,9,4,Female,White (American)
If U Seek Amy,Britney Spears,2009,129,E,Minor,71,54,58,1,0,5,3,Female,White (American)
I Know You Want Me (Calle Ocho),Pitbull,2009,127,D,Major,81,83,73,1,0,10,14,Male,Hispanic (American)
Little Lion Man,Mumford & Sons,2009,138,F,Major,52,49,49,2,0,9,2,Group,White (British)
Birthday Sex,Jeremih,2009,60,G,Minor,67,44,52,29,0,15,4,Male,Black (American)
New Divide,Linkin Park,2009,117,F,Minor,49,38,80,0,0,9,3,Group,Multiracial
Haven't Met You Yet,Michael Bubl̩,2009,122,G#,Major,61,79,73,15,0,10,3,Male,White (Canadian)
Mad,Ne-Yo,2009,129,C,Major,72,66,64,66,0,11,3,Male,Black (American)
Second Chance,Shinedown,2009,100,C,Minor,46,18,79,0,0,10,3,Group,White (American)
LoveGame,Lady Gaga,2009,105,F#,Minor,89,84,67,0,0,31,5,Female,White (American)
DONTTRUSTME,3OH!3,2009,130,F,Minor,79,51,71,1,0,18,25,Group,White (American)
Gives You Hell,The All-American Rejects,2009,100,E,Major,71,55,69,1,0,6,3,Group,White (American)
The Climb,Miley Cyrus,2009,161,E,Major,32,32,58,8,0,10,3,Female,White (American)
Lisztomania,Phoenix,2009,97,C,Major,64,31,78,3,0,53,3,Group,White (French)
Big Green Tractor,Jason Aldean,2009,137,E,Major,62,57,59,64,0,29,2,Male,White (American)
Meet Me Halfway,Black Eyed Peas,2009,130,B,Minor,79,40,62,0,0,32,7,Group,Multiracial
If Today Was Your Last Day,Nickelback,2009,89,D#,Major,48,56,91,0,0,9,3,Group,White (Canadian)
Beautiful,Akon,2009,130,C,Minor,73,62,94,12,0,11,8,Male,Black (American)
Single Ladies (Put a Ring on It),Beyonc̩,2009,193,C#,Major,42,27,58,3,0,18,29,Female,Black (American)
My Life Would Suck Without You,Kelly Clarkson,2009,144,A,Major,52,42,88,0,0,14,5,Female,White (American)
Obsessed,Mariah Carey,2009,86,A#,Minor,74,36,46,4,0,82,6,Female,Multiracial
Never Say Never,The Fray,2009,160,G#,Major,23,26,49,56,0,17,3,Group,White (American)
Whatcha Say,Jason Derulo,2009,144,B,Major,61,71,71,4,0,14,7,Male,Multiracial
Sweet Disposition,The Temper Trap,2009,129,D,Major,53,34,82,7,17,12,4,Group,Multiracial
Smile,Uncle Kracker,2009,141,E,Major,54,60,81,20,0,42,3,Male,White (American)
Boom Boom Pow,Black Eyed Peas,2009,130,A,Major,86,40,85,13,0,13,6,Group,Multiracial
Blame It,Jamie Foxx,2009,176,G,Major,67,36,61,7,0,13,10,Male,Black (American)
Fire,Kasabian,2009,117,A#,Major,52,17,74,8,14,11,3,Group,White (British)
All The Right Moves,OneRepublic,2009,146,C,Major,52,65,94,25,0,28,4,Group,Multiracial
Breakeven,The Script,2009,94,A#,Major,63,49,69,14,0,8,2,Group,White (Irish)
Naturally,Selena Gomez & The Scene,2009,132,A#,Minor,60,87,90,1,0,5,5,Group,Multiracial
Knock You Down,Keri Hilson,2009,155,G#,Major,58,64,87,0,0,17,16,Female,Black (American)
Two Is Better Than One (feat. Taylor Swift),BOYS LIKE GIRLS,2009,127,C,Major,52,25,70,18,0,9,3,Group,White (American)
Let It Rock,Kevin Rudolf,2009,113,G,Major,60,43,78,0,0,6,3,Male,White (American)
Good Girls Go Bad (feat. Leighton Meester),Cobra Starship,2009,119,C,Major,59,62,87,1,0,54,8,Group,Multiracial
Release Me,Agnes,2009,127,D,Minor,62,71,92,0,0,10,3,Female,White (Swedish)
Intro,The xx,2009,100,A,Minor,61,15,77,45,92,12,2,Group,White (British)
I Hate This Part,The Pussycat Dolls,2009,111,F,Major,75,45,61,6,0,27,3,Group,Multiracial
Love Lockdown,Kanye West,2009,119,C#,Minor,76,11,52,5,50,11,3,Male,Black (American)
Sweet Dreams,Beyonc̩,2009,121,C#,Major,69,78,82,8,0,6,11,Female,Black (American)
Sober,P!nk,2009,90,F#,Major,61,37,79,6,0,18,3,Female,White (American)
You've Got The Love,Florence + The Machine,2009,109,F#,Major,57,36,70,0,0,10,3,Group,White (British)
Evacuate The Dancefloor - Radio Edit,Cascada,2009,127,C,Major,76,90,69,1,0,27,4,Group,Multiracial
Jai Ho! (You Are My Destiny),A.R. Rahman,2009,136,G#,Minor,65,87,94,4,0,7,6,Male,Asian (Indian)
Untouched,The Veronicas,2009,177,F#,Minor,55,44,78,1,1,15,23,Group,White (Australian)
Love Drunk,BOYS LIKE GIRLS,2009,150,A#,Major,44,41,97,0,0,16,14,Group,White (American)
Russian Roulette,Rihanna,2009,80,F#,Minor,48,26,48,4,0,10,4,Female,Black (Barbadian)
We Made You,Eminem,2009,114,D,Major,92,67,85,10,0,12,7,Male,White (American)
Turn My Swag On,Soulja Boy,2009,150,D#,Minor,54,48,71,0,0,40,2,Male,Black (American)
I'm Not Alone - Radio Edit,Calvin Harris,2009,130,G,Major,59,43,68,0,10,31,3,Male,White (Scottish)
Please Don't Leave Me,P!nk,2009,138,F#,Major,58,74,84,0,0,32,3,Female,White (American)
Pretty Wings - uncut,Maxwell,2009,115,A,Major,56,20,40,25,0,8,6,Male,Black (American)
Omen,The Prodigy,2009,140,G,Major,54,55,95,0,11,28,4,Group,Multiracial
Fallin' For You,Colbie Caillat,2009,117,E,Major,64,59,83,15,0,11,2,Female,White (American)
When Love Takes Over (feat. Kelly Rowland),David Guetta,2009,129,B,Major,67,49,86,1,0,16,2,Male,White (French)
I Love College,Asher Roth,2009,86,G#,Major,71,66,82,8,0,42,24,Male,White (American)
In For The Kill,La Roux,2009,150,G#,Minor,62,90,96,0,0,12,4,Group,White (British)
Holiday,Dizzee Rascal,2009,117,C,Major,54,85,91,5,0,4,4,Male,Black (British)
Throw It In The Bag,Fabolous,2009,172,B,Minor,78,69,55,17,0,6,4,Male,Black (American)
Number 1,Tinchy Stryder,2009,114,C,Minor,58,74,82,1,0,48,3,Male,Black (British)
Already Gone,Kelly Clarkson,2009,78,A,Major,20,29,87,21,0,7,7,Female,White (American)
Beat Again - Radio Edit,JLS,2009,120,B,Major,88,96,91,2,0,6,6,Group,Multiracial (British)
Waking Up In Vegas,Katy Perry,2009,130,F,Minor,52,59,87,0,0,9,3,Female,White (American)
Bad Boys (feat. Flo Rida),Alexandra Burke,2009,140,C#,Major,67,63,86,1,0,35,5,Female,Black (British)
Break Up,Mario,2009,73,C,Major,44,47,51,42,0,17,36,Male,Black (American)
Broken Strings,James Morrison,2009,111,C#,Major,56,30,71,1,0,7,2,Male,White (British)
"Mama Do (Uh Oh, Uh Oh)",Pixie Lott,2009,119,D#,Minor,45,58,87,17,0,32,19,Female,White (British)
Just the Way You Are,Bruno Mars,2010,109,F,Major,63,42,84,1,0,6,4,Male,"Multiracial (Filipino, Puerto Rican)"
Love The Way You Lie,Eminem,2010,86,A#,Major,74,64,92,24,0,52,22,Male,White (American)
"Hey, Soul Sister",Train,2010,97,C#,Minor,67,79,88,18,0,8,4,Group,White (American)
Alors on danse - Radio Edit,Stromae,2010,119,C#,Minor,79,71,59,9,0,6,7,Male,White (Belgian-Rwandan)
TiK ToK,Kesha,2010,120,D,Minor,75,71,83,9,0,28,14,Female,White (American)
Memories (feat. Kid Cudi),David Guetta,2010,129,G#,Major,56,49,87,0,0,24,34,Male,White (French)
Dynamite,Taio Cruz,2010,119,E,Major,75,81,78,0,0,3,8,Male,Black (British)
Only Girl (In The World),Rihanna,2010,125,B,Minor,78,63,70,11,0,5,4,Female,Black (Barbadian)
California Gurls,Katy Perry,2010,125,C,Major,79,42,75,0,0,16,5,Female,White (American)
Baby,Justin Bieber,2010,65,F,Minor,72,53,85,4,0,11,13,Male,White (Canadian)
Talking to the Moon,Bruno Mars,2010,145,C#,Minor,49,7,59,51,0,10,3,Male,"Multiracial (Filipino, Puerto Rican)"
Danza Kuduro,Don Omar,2010,88,C,Major,40,87,91,8,0,5,28,Male,Hispanic (Puerto Rican)
DJ Got Us Fallin' In Love (feat. Pitbull),USHER,2010,119,G,Minor,66,65,86,3,0,8,10,Male,Black (American)
Not Afraid,Eminem,2010,114,C,Minor,85,66,95,52,0,20,26,Male,White (American)
Down,Jay Sean,2010,132,D,Major,72,72,68,1,0,8,2,Male,Asian (British-Indian)
Fireflies,Owl City,2010,180,D#,Major,51,47,66,2,0,11,4,Male,White (American)
Club Can't Handle Me (feat. David Guetta),Flo Rida,2010,127,C,Major,61,47,86,2,0,6,3,Male,Black (American)
Rude Boy,Rihanna,2010,173,B,Major,56,81,75,11,0,7,12,Female,Black (Barbadian)
Nothin' on You (feat. Bruno Mars),B.o.B,2010,103,A#,Major,68,74,85,38,0,8,4,Male,Black (American)
Cooler Than Me - Single Mix,Mike Posner,2010,129,G,Minor,76,62,82,17,0,68,4,Male,White (American)
Just A Dream,Nelly,2010,89,C#,Major,53,10,75,4,0,12,3,Male,Black (American)
What You Know,Two Door Cinema Club,2010,139,F#,Minor,56,77,73,0,0,8,4,Group,White (British)
OMG (feat. will.i.am),USHER,2010,129,E,Minor,78,32,74,19,0,36,3,Male,Black (American)
Billionaire (feat. Bruno Mars),Travie McCoy,2010,86,F#,Minor,63,65,67,29,0,20,25,Male,Multiracial
Teenage Dream,Katy Perry,2010,120,A#,Major,71,59,79,1,0,13,3,Female,White (American)
Telephone,Lady Gaga,2010,122,D#,Major,82,71,83,0,0,11,4,Female,White (American)
Replay,Iyaz,2010,91,A,Major,70,19,75,17,0,16,7,Male,Multiracial
Airplanes (feat. Hayley Williams of Paramore),B.o.B,2010,93,F#,Minor,66,37,86,11,0,3,11,Male,Black (American)
Bottoms Up (feat. Nicki Minaj),Trey Songz,2010,73,C#,Major,84,33,60,2,0,38,15,Male,Black (American)
What's My Name?,Rihanna,2010,99,D,Major,68,56,78,18,0,8,7,Female,Black (Barbadian)
Alejandro,Lady Gaga,2010,98,B,Minor,62,36,79,0,0,37,4,Female,White (American)
Empire State of Mind (Part II) Broken Down,Alicia Keys,2010,92,F#,Major,48,14,36,74,0,11,3,Female,Black (American)
Over,Drake,2010,99,G,Major,35,45,84,1,0,12,20,Male,Black (Canadian)
Break Your Heart,Taio Cruz,2010,122,D#,Major,60,56,93,3,0,9,3,Male,Black (British)
Animal,Neon Trees,2010,148,F,Major,48,74,83,0,0,36,4,Group,White (American)
Your Love Is My Drug,Kesha,2010,120,C#,Major,82,75,61,0,0,8,9,Female,White (American)
The Time (Dirty Bit),Black Eyed Peas,2010,127,F#,Minor,81,43,81,6,0,60,6,Group,Multiracial
BedRock,Young Money,2010,148,G#,Major,73,55,66,10,0,19,29,Group,Multiracial
Like A G6,Far East Movement,2010,124,D#,Major,43,77,83,0,0,11,44,Group,Multiracial
Right Above It,Lil Wayne,2010,76,D#,Minor,37,46,84,4,0,57,35,Male,Black (American)
Do You Remember,Jay Sean,2010,125,B,Major,85,81,67,2,0,10,7,Male,Asian (British-Indian)
Deuces (feat. Tyga & Kevin McCall),Chris Brown,2010,73,C#,Major,69,21,73,3,0,7,11,Male,Black (American)
Te Amo,Rihanna,2010,171,G#,Minor,56,75,70,54,0,10,8,Female,Black (Barbadian)
Teach Me How to Dougie,Cali Swag District,2010,85,B,Major,84,51,43,20,0,9,14,Group,Black (American)
Take It Off,Kesha,2010,125,F,Minor,72,74,67,0,0,8,2,Female,White (American)
Carry Out (Featuring Justin Timberlake),Timbaland,2010,115,A#,Minor,53,27,57,11,3,25,11,Male,Black (American)
Find Your Love,Drake,2010,96,F#,Minor,62,75,61,2,0,2,17,Male,Black (Canadian)
If I Die Young,The Band Perry,2010,130,E,Major,60,36,49,34,0,27,2,Group,White (American)
Impossible,Shontelle,2010,90,G#,Major,60,52,62,38,0,12,3,Female,Black (Barbadian)
I Need A Dollar,Aloe Blacc,2010,95,F#,Minor,84,95,48,19,0,8,3,Male,Black (American)
My Chick Bad,Ludacris,2010,84,C#,Major,62,75,72,17,0,48,37,Male,Black (American)
Whatcha Say,Jason Derulo,2010,144,B,Major,61,71,71,4,0,14,7,Male,Multiracial
Blah Blah Blah (feat. 3OH!3),Kesha,2010,120,A#,Major,75,51,83,8,0,42,11,Female,White (American)
Back To December,Taylor Swift,2010,141,D,Major,52,28,67,11,0,33,3,Female,White (American)
Young Forever,JAY-Z,2010,140,A,Minor,63,10,69,41,0,21,6,Male,Black (American)
Imma Be,Black Eyed Peas,2010,92,C,Major,59,41,51,17,0,30,36,Group,Multiracial
I Like It,Enrique Iglesias,2010,129,A#,Minor,64,73,94,2,0,5,8,Male,Hispanic (Spanish)
Stuck Like Glue,Sugarland,2010,83,C#,Major,70,83,79,32,0,5,5,Group,White (American)
Hey Daddy (Daddy's Home),USHER,2010,95,B,Major,59,35,69,0,0,10,2,Male,Black (American)
Half of My Heart,John Mayer,2010,115,F,Major,68,73,59,43,0,10,2,Male,White (American)
Can't Be Tamed,Miley Cyrus,2010,116,B,Minor,63,74,91,2,0,19,14,Female,White (American)
Eenie Meenie,Sean Kingston,2010,121,C#,Major,73,83,63,3,0,10,3,Male,Black (Jamaican)
We No Speak Americano (Edit),Yolanda Be Cool,2010,124,F#,Major,90,74,80,7,8,9,4,Group,Multiracial
Forget You,CeeLo Green,2010,127,C,Major,69,77,87,13,0,15,6,Male,Black (American)
STARSTRUKK (feat. Katy Perry),3OH!3,2010,139,B,Minor,60,23,80,0,0,23,6,Group,White (American)
Mine,Taylor Swift,2010,121,G,Major,62,65,75,0,0,18,2,Female,White (American)
Kickstarts,Example,2010,126,F,Major,61,65,83,0,0,35,5,Male,White (British)
Heartbreak Warfare,John Mayer,2010,97,D,Major,62,31,55,19,0,29,2,Male,White (American)
Gold Dust - Radio Edit,DJ Fresh,2010,176,C,Major,45,29,94,25,0,39,14,Male,White (British)
Say Aah (feat. Fabolous),Trey Songz,2010,93,C#,Minor,72,81,87,0,0,83,11,Male,Black (American)
How Low,Ludacris,2010,143,C#,Major,78,41,49,0,0,22,5,Male,Black (American)
Whataya Want from Me,Adam Lambert,2010,185,B,Minor,44,44,68,0,0,5,4,Male,White (American)
In My Head,Jason Derulo,2010,110,C,Minor,76,85,74,2,0,34,3,Male,Multiracial
My First Kiss (feat. Ke$ha),3OH!3,2010,138,C,Major,68,82,88,0,0,36,8,Group,White (American)
Misery,Maroon 5,2010,102,E,Minor,70,72,81,0,0,21,4,Group,Multiracial
One - Radio Edit,Swedish House Mafia,2010,125,C,Major,80,62,78,0,82,14,3,Group,Multiracial
Try Sleeping with a Broken Heart,Alicia Keys,2010,110,F,Major,49,54,82,15,24,13,11,Female,Black (American)
King of Anything,Sara Bareilles,2010,119,C#,Major,67,81,76,46,0,5,3,Female,White (American)
For the First Time,The Script,2010,173,A,Major,39,35,62,3,0,18,2,Group,White (Irish)
Dancing On My Own - Radio Edit,Robyn,2010,117,F#,Major,57,21,92,0,1,12,3,Female,White (Swedish)
No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,2010,131,C#,Major,76,36,59,0,0,24,3,Male,Black (American)
Wavin' Flag,K'NAAN,2010,75,C,Major,62,71,69,13,0,23,7,Male,Black (Somali)
Man Down,Rihanna,2010,155,C,Minor,47,53,90,4,0,5,18,Female,Black (Barbadian)
Beautiful Monster,Ne-Yo,2010,128,F,Minor,70,49,77,20,0,27,13,Male,Black (American)
The Flood,Take That,2010,100,B,Minor,51,13,83,3,0,12,4,Group,White (British)
Don't Stop Believin' (Glee Cast Version) - Cover of Journey,Glee Cast,2010,123,G,Major,47,27,60,3,0,10,3,Group,Multiracial
Bromance - Avicii's Radio Edit,Tim Berg,2010,126,C#,Minor,68,3,80,19,89,14,4,Male,White (Swedish)
Starry Eyed,Ellie Goulding,2010,149,F,Minor,50,59,81,13,0,32,3,Female,White (British)
All Time Low,The Wanted,2010,134,G#,Minor,69,78,61,35,0,7,5,Group,Multiracial
Higher,The Saturdays,2010,117,A#,Major,63,59,86,4,0,26,3,Group,Multiracial
"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",DJ Khaled,2010,150,A#,Major,54,27,78,1,0,16,18,Male,Black (American)
Live Like We're Dying,Kris Allen,2010,92,C,Major,58,94,89,2,0,34,3,Male,White (American)
Today Was A Fairytale,Taylor Swift,2010,157,G,Major,49,34,70,3,0,16,3,Female,White (American)
Gettin' Over You (feat. Fergie & LMFAO),David Guetta,2010,129,A#,Minor,61,45,91,17,0,7,8,Male,White (French)
This Ain't a Love Song,Scouting For Girls,2010,176,C,Major,45,55,90,0,0,37,4,Group,White (British)
Miami 2 Ibiza - Swedish House Mafia vs. Tinie Tempah,Swedish House Mafia,2010,125,G,Minor,73,65,92,0,0,40,6,Group,Multiracial
Written in the Stars (feat. Eric Turner),Tinie Tempah,2010,122,G,Major,61,29,97,5,0,19,13,Male,Black (British)
Barbra Streisand - Radio Edit,Duck Sauce,2010,127,C#,Major,76,50,92,0,19,23,10,Group,Multiracial
Commander,Kelly Rowland,2010,124,B,Minor,39,56,87,1,0,36,13,Female,Black (American)
When We Collide,Matt Cardle,2010,81,D,Major,44,44,68,1,0,31,3,Male,White (British)
Rolling in the Deep,Adele,2011,104,G#,Major,73,50,76,13,0,4,2,Female,White (British)
"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,2011,128,B,Minor,72,62,75,1,0,30,4,Group,Multiracial
Party Rock Anthem,LMFAO,2011,129,F,Minor,75,35,72,1,0,26,14,Group,Multiracial
Firework,Katy Perry,2011,124,G#,Major,63,64,83,14,0,11,4,Female,White (American)
Grenade,Bruno Mars,2011,110,D,Minor,70,24,55,14,0,10,5,Male,"Multiracial (Filipino, Puerto Rican)"
Sure Thing,Miguel,2011,81,B,Minor,68,49,60,2,0,19,10,Male,Black (American)
Paradise,Coldplay,2011,139,F,Major,44,21,58,5,0,8,2,Group,White (British)
Pumped Up Kicks,Foster The People,2011,127,F,Minor,73,96,71,14,11,9,2,Group,Multiracial
"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Pitbull,2011,129,G#,Major,67,53,93,19,0,29,16,Male,Hispanic (Cuban-American)
Stereo Hearts (feat. Adam Levine),Gym Class Heroes,2011,89,A,Major,64,79,79,3,0,26,9,Group,Multiracial
Love You Like A Love Song,Selena Gomez & The Scene,2011,117,C#,Minor,85,92,67,7,0,7,4,Group,Multiracial
Set Fire to the Rain,Adele,2011,107,D,Minor,60,44,67,0,0,11,2,Female,White (British)
A Thousand Years,Christina Perri,2011,139,A#,Major,42,16,40,30,0,11,2,Female,White (Italian-American)
Super Bass,Nicki Minaj,2011,126,B,Major,72,66,86,27,0,59,20,Female,"Multiracial (Trinidadian, Afro-Trinidadian)"
